submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
03/21/2020,ND,28,,,2,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
03/22/2020,ND,30,,,2,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
03/23/2020,ND,32,,,2,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
12/15/2020,ND,88395,86232,2163,2,0,1170,,,0,0,12/16/2020 02:28:57 PM,Agree,Not agree
03/17/2020,ND,5,,,4,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
03/29/2020,ND,98,,,4,,1,,,0,,03/28/2020 04:22:39 PM,Agree,Not agree
03/24/2020,ND,37,,,5,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
03/20/2020,ND,26,,,7,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
03/25/2020,ND,45,,,8,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
04/02/2020,ND,159,,,12,,3,,,0,,04/01/2020 16:22,Agree,Not agree
03/19/2020,ND,19,,,12,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
04/04/2020,ND,186,,,13,,3,,,0,,04/03/2020 16:22,Agree,Not agree
03/26/2020,ND,58,,,13,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
04/03/2020,ND,173,,,14,,3,,,0,,04/03/2020 16:22,Agree,Not agree
04/08/2020,ND,251,,,14,,4,,,0,,04/07/2020 16:22,Agree,Not agree
03/31/2020,ND,126,,,17,,3,,,0,,03/30/2020 04:22:39 PM,Agree,Not agree
04/21/2020,ND,644,644,0,17,0,13,,,0,0,04/21/2020 04:22:39 PM,Agree,Not agree
04/06/2020,ND,225,,,18,,3,,,0,,04/05/2020 16:22,Agree,Not agree
06/08/2020,ND,2880,2880,0,19,0,72,,,0,0,06/09/2020 16:49,Agree,Not agree
04/01/2020,ND,147,,,21,,3,,,0,,03/31/2020 04:22:39 PM,Agree,Not agree
04/05/2020,ND,207,,,21,,3,,,0,,04/04/2020 16:22,Agree,Not agree
06/09/2020,ND,2901,2901,0,21,0,72,,,0,0,06/10/2020 20:56,Agree,Not agree
06/14/2020,ND,3080,3080,0,22,0,74,,,0,0,06/15/2020 02:33:03 PM,Agree,Not agree
04/13/2020,ND,331,,,23,,8,,,0,,04/12/2020 16:22,Agree,Not agree
04/15/2020,ND,365,,,24,,9,,,0,,04/15/2020 04:22:39 PM,Agree,Not agree
06/20/2020,ND,3251,3251,0,25,0,76,,,0,0,06/21/2020 02:32:57 PM,Agree,Not agree
06/22/2020,ND,3313,3313,0,25,0,77,,,0,0,06/23/2020 02:28:19 PM,Agree,Not agree
03/28/2020,ND,94,,,26,,1,,,0,,03/28/2020 04:22:39 PM,Agree,Not agree
06/04/2020,ND,2706,2706,0,27,0,66,,,0,0,06/05/2020 15:17,Agree,Not agree
05/10/2020,ND,1491,1491,0,27,0,35,,,0,0,05/11/2020 21:26,Agree,Not agree
04/16/2020,ND,393,,,28,,9,,,0,,04/16/2020 04:22:39 PM,Agree,Not agree
06/25/2020,ND,3393,3393,0,31,0,78,,,0,0,06/26/2020 07:18:27 PM,Agree,Not agree
07/06/2020,ND,3849,3849,0,33,0,80,,,0,0,07/07/2020 14:58,Agree,Not agree
05/04/2020,ND,1225,1225,0,34,0,25,,,0,0,05/05/2020 17:25,Agree,Not agree
04/30/2020,ND,1067,1067,0,34,0,19,,,0,0,05/01/2020 21:00,Agree,Not agree
06/12/2020,ND,3016,3016,0,36,0,74,,,0,0,06/13/2020 05:46:26 PM,Agree,Not agree
07/05/2020,ND,3816,3816,0,37,0,80,,,0,0,07/06/2020 15:16,Agree,Not agree
06/30/2020,ND,3576,3576,0,37,0,79,,,0,0,07/01/2020 15:45,Agree,Not agree
04/24/2020,ND,748,748,0,39,0,15,,,0,0,05/25/2020 03:38:40 PM,Agree,Not agree
05/05/2020,ND,1266,1266,0,41,0,25,,,0,0,05/06/2020 16:23,Agree,Not agree
07/02/2020,ND,3657,3657,0,42,0,80,,,0,0,07/03/2020 15:01,Agree,Not agree
04/29/2020,ND,1033,1033,0,42,0,19,,,0,0,04/30/2020 04:07:01 PM,Agree,Not agree
06/13/2020,ND,3058,3058,0,42,0,74,,,0,0,06/14/2020 02:19:43 PM,Agree,Not agree
06/17/2020,ND,3166,3166,0,42,0,74,,,0,0,06/18/2020 05:16:14 PM,Agree,Not agree
06/24/2020,ND,3362,3362,0,42,0,78,,,0,0,06/25/2020 02:07:27 PM,Agree,Not agree
06/29/2020,ND,3539,3539,0,44,0,79,,,0,0,06/30/2020 03:27:33 PM,Agree,Not agree
06/07/2020,ND,2861,2861,0,45,0,72,,,0,0,06/08/2020 14:55,Agree,Not agree
04/17/2020,ND,439,,,46,,9,,,0,,04/17/2020 04:22:39 PM,Agree,Not agree
06/01/2020,ND,2625,2625,0,48,0,61,,,0,0,06/02/2020 14:16,Agree,Not agree
05/07/2020,ND,1371,1371,0,48,0,31,,,0,0,05/08/2020 21:26,Agree,Not agree
05/23/2020,ND,2365,2365,0,48,0,52,,,0,0,05/24/2020 02:15:55 PM,Agree,Not agree
04/28/2020,ND,991,991,0,49,0,19,,,0,0,04/29/2020 06:12:08 PM,Agree,Not agree
05/14/2020,ND,1712,1712,0,65,0,40,,,0,0,05/15/2020 04:11:22 PM,Agree,Not agree
09/07/2020,ND,13872,13872,0,71,0,156,,,0,0,09/08/2020 14:47,Agree,Not agree
07/10/2020,ND,4154,4154,0,84,0,85,,,0,0,07/11/2020 18:25,Agree,Not agree
05/16/2020,ND,1848,1848,0,87,0,42,,,0,0,05/17/2020 03:27:46 PM,Agree,Not agree
08/08/2020,ND,7596,7596,0,88,0,112,,,0,0,08/09/2020 14:03,Agree,Not agree
04/18/2020,ND,528,,,89,,9,,,0,,04/18/2020 04:22:39 PM,Agree,Not agree
07/12/2020,ND,4334,4334,0,91,0,87,,,0,0,07/13/2020 03:19:34 PM,Agree,Not agree
07/13/2020,ND,4442,4442,0,108,0,87,,,0,0,07/14/2020 03:13:07 PM,Agree,Not agree
07/26/2020,ND,5986,5986,0,110,0,99,,,0,0,07/27/2020 02:16:42 PM,Agree,Not agree
07/24/2020,ND,5736,5736,0,122,0,99,,,0,0,07/25/2020 05:40:06 PM,Agree,Not agree
08/14/2020,ND,8444,8444,0,122,0,121,,,0,0,08/15/2020 02:02:05 PM,Agree,Not agree
07/16/2020,ND,4792,4792,0,124,0,89,,,0,0,07/17/2020 02:31:01 PM,Agree,Not agree
08/02/2020,ND,6785,6785,0,125,0,105,,,0,0,08/03/2020 14:31,Agree,Not agree
07/31/2020,ND,6602,6602,0,133,0,103,,,0,0,08/01/2020 14:38,Agree,Not agree
12/25/2020,ND,91355,88719,2636,133,1,1264,,,0,0,12/26/2020 02:34:18 PM,Agree,Not agree
07/25/2020,ND,5876,5876,0,140,0,99,,,0,0,07/26/2020 03:17:16 PM,Agree,Not agree
07/30/2020,ND,6469,6469,0,168,0,103,,,0,0,07/31/2020 02:35:06 PM,Agree,Not agree
09/06/2020,ND,13801,13801,0,170,0,156,,,0,0,09/07/2020 13:37,Agree,Not agree
08/12/2020,ND,8171,8171,0,201,0,120,,,0,0,08/13/2020 02:12:28 PM,Agree,Not agree
08/25/2020,ND,10467,10467,0,238,0,138,,,0,0,08/26/2020 01:51:40 PM,Agree,Not agree
12/19/2020,ND,90039,87623,2416,251,48,1231,,,0,0,12/20/2020 02:32:33 PM,Agree,Not agree
08/19/2020,ND,9242,9242,0,274,0,130,,,0,0,08/20/2020 03:11:45 PM,Agree,Not agree
12/12/2020,ND,87871,85803,2068,281,10,1152,,,0,0,12/13/2020 02:31:19 PM,Agree,Not agree
08/27/2020,ND,11110,11110,0,310,0,139,,,0,0,08/28/2020 01:43:49 PM,Agree,Not agree
09/03/2020,ND,12973,12973,0,344,0,150,,,0,0,09/04/2020 13:36,Agree,Not agree
09/19/2020,ND,17958,17958,0,351,0,192,,,0,0,09/20/2020 01:53:10 PM,Agree,Not agree
09/17/2020,ND,17230,17230,0,897,0,184,,,0,0,09/18/2020 01:48:37 PM,Agree,Not agree
06/23/2020,ND,3320,3320,0,7,0,78,,,1,0,06/24/2020 03:03:27 PM,Agree,Not agree
04/10/2020,ND,278,,,9,,6,,,1,,04/09/2020 16:22,Agree,Not agree
03/27/2020,ND,68,,,10,,1,,,1,,03/26/2020 04:22:39 PM,Agree,Not agree
04/14/2020,ND,341,,,10,,9,,,1,,04/13/2020 04:22:39 PM,Agree,Not agree
04/07/2020,ND,237,,,12,,4,,,1,,04/07/2020 16:22,Agree,Not agree
04/11/2020,ND,293,,,15,,7,,,1,,04/10/2020 16:22,Agree,Not agree
04/12/2020,ND,308,,,15,,8,,,1,,04/11/2020 16:22,Agree,Not agree
04/09/2020,ND,269,,,18,,5,,,1,,04/08/2020 16:22,Agree,Not agree
05/31/2020,ND,2577,2577,0,23,0,61,,,1,0,06/01/2020 14:17,Agree,Not agree
05/11/2020,ND,1518,1518,0,27,0,36,,,1,0,05/12/2020 17:26,Agree,Not agree
06/18/2020,ND,3193,3193,0,27,0,75,,,1,0,06/19/2020 03:01:11 PM,Agree,Not agree
04/23/2020,ND,709,709,0,30,0,15,,,1,0,05/25/2020 03:38:40 PM,Agree,Not agree
05/18/2020,ND,1931,1931,0,31,0,44,,,1,0,05/19/2020 03:45:23 PM,Agree,Not agree
06/03/2020,ND,2679,2679,0,33,0,66,,,1,0,06/04/2020 15:03,Agree,Not agree
06/19/2020,ND,3226,3226,0,33,0,76,,,1,0,06/20/2020 02:15:45 PM,Agree,Not agree
05/30/2020,ND,2554,2554,0,34,0,60,,,1,0,05/31/2020 02:43:17 PM,Agree,Not agree
04/22/2020,ND,679,679,0,35,0,14,,,1,0,04/22/2020 04:22:39 PM,Agree,Not agree
06/21/2020,ND,3288,3288,0,37,0,77,,,1,0,06/22/2020 03:24:02 PM,Agree,Not agree
06/28/2020,ND,3495,3495,0,37,0,79,,,1,0,06/29/2020 02:37:31 PM,Agree,Not agree
05/03/2020,ND,1191,1191,0,38,0,25,,,1,0,05/04/2020 22:49,Agree,Not agree
07/01/2020,ND,3615,3615,0,39,0,80,,,1,0,07/02/2020 15:10,Agree,Not agree
06/11/2020,ND,2980,2980,0,39,0,74,,,1,0,06/12/2020 14:17,Agree,Not agree
05/25/2020,ND,2457,2457,0,39,0,54,,,1,0,05/26/2020 02:23:02 PM,Agree,Not agree
06/10/2020,ND,2941,2941,0,40,0,73,,,1,0,06/11/2020 14:48,Agree,Not agree
05/28/2020,ND,2481,2481,0,42,0,57,,,1,0,05/29/2020 02:19:55 PM,Agree,Not agree
05/02/2020,ND,1153,1153,0,46,0,24,,,1,0,05/03/2020 15:36,Agree,Not agree
05/17/2020,ND,1900,1900,0,52,0,43,,,1,0,05/18/2020 04:01:54 PM,Agree,Not agree
05/24/2020,ND,2418,2418,0,53,0,53,,,1,0,05/25/2020 02:12:49 PM,Agree,Not agree
04/25/2020,ND,803,803,0,55,0,16,,,1,0,05/25/2020 03:38:40 PM,Agree,Not agree
04/19/2020,ND,585,585,0,57,0,10,,,1,0,04/19/2020 04:22:39 PM,Agree,Not agree
08/16/2020,ND,8647,8647,0,60,0,126,,,1,0,08/17/2020 02:26:31 PM,Agree,Not agree
05/19/2020,ND,1994,1994,0,63,0,45,,,1,0,05/20/2020 03:28:26 PM,Agree,Not agree
04/26/2020,ND,867,867,0,64,0,17,,,1,0,05/25/2020 03:38:40 PM,Agree,Not agree
06/06/2020,ND,2816,2816,0,71,0,72,,,1,0,06/07/2020 14:23,Agree,Not agree
07/29/2020,ND,6301,6301,0,74,0,103,,,1,0,07/30/2020 02:42:43 PM,Agree,Not agree
07/20/2020,ND,5207,5207,0,81,0,94,,,1,0,07/21/2020 02:50:17 PM,Agree,Not agree
05/22/2020,ND,2317,2317,0,88,0,52,,,1,0,05/23/2020 05:58:16 PM,Agree,Not agree
07/15/2020,ND,4668,4668,0,103,0,89,,,1,0,07/16/2020 02:22:21 PM,Agree,Not agree
07/19/2020,ND,5126,5126,0,107,0,93,,,1,0,07/20/2020 02:35:44 PM,Agree,Not agree
07/17/2020,ND,4907,4907,0,115,0,90,,,1,0,07/18/2020 04:14:26 PM,Agree,Not agree
08/09/2020,ND,7713,7713,0,117,0,113,,,1,0,08/10/2020 14:23,Agree,Not agree
08/05/2020,ND,7177,7177,0,120,0,109,,,1,0,08/06/2020 14:12,Agree,Not agree
07/14/2020,ND,4565,4565,0,123,0,88,,,1,0,07/15/2020 03:05:12 PM,Agree,Not agree
08/04/2020,ND,7057,7057,0,124,0,108,,,1,0,08/05/2020 14:13,Agree,Not agree
08/23/2020,ND,10000,10000,0,124,0,137,,,1,0,08/24/2020 01:54:34 PM,Agree,Not agree
07/22/2020,ND,5493,5493,0,126,0,97,,,1,0,07/23/2020 02:48:19 PM,Agree,Not agree
08/22/2020,ND,9876,9876,0,140,0,136,,,1,0,08/23/2020 02:15:28 PM,Agree,Not agree
08/06/2020,ND,7327,7327,0,150,0,110,,,1,0,08/07/2020 23:57,Agree,Not agree
08/13/2020,ND,8322,8322,0,151,0,121,,,1,0,08/14/2020 02:30:03 PM,Agree,Not agree
07/27/2020,ND,6141,6141,0,155,0,100,,,1,0,07/28/2020 02:21:07 PM,Agree,Not agree
08/24/2020,ND,10229,10229,0,229,0,138,,,1,0,08/25/2020 02:02:54 PM,Agree,Not agree
09/08/2020,ND,14110,14110,0,238,0,157,,,1,0,09/09/2020 13:47,Agree,Not agree
09/20/2020,ND,18244,18244,0,286,0,193,,,1,0,09/21/2020 01:47:41 PM,Agree,Not agree
09/05/2020,ND,13631,13631,0,297,0,156,,,1,0,09/06/2020 14:09,Agree,Not agree
08/26/2020,ND,10800,10800,0,333,0,139,,,1,0,08/27/2020 01:42:08 PM,Agree,Not agree
09/12/2020,ND,15577,15577,0,426,0,168,,,1,0,09/13/2020 04:17:15 PM,Agree,Not agree
03/30/2020,ND,109,,,11,,3,,,2,,03/29/2020 04:22:39 PM,Agree,Not agree
05/27/2020,ND,2439,2439,0,17,0,56,,,2,0,05/28/2020 03:12:25 PM,Agree,Not agree
05/09/2020,ND,1464,1464,0,39,0,35,,,2,0,05/10/2020 21:26,Agree,Not agree
05/29/2020,ND,2520,2520,0,39,0,59,,,2,0,05/30/2020 03:47:59 PM,Agree,Not agree
05/15/2020,ND,1761,1761,0,49,0,42,,,2,0,05/16/2020 03:46:44 PM,Agree,Not agree
05/12/2020,ND,1571,1571,0,53,0,38,,,2,0,05/13/2020 03:26:08 PM,Agree,Not agree
05/08/2020,ND,1425,1425,0,54,0,33,,,2,0,05/09/2020 21:26,Agree,Not agree
08/01/2020,ND,6660,6660,0,58,0,105,,,2,0,08/02/2020 14:54,Agree,Not agree
04/27/2020,ND,942,942,0,75,0,19,,,2,0,05/25/2020 03:38:40 PM,Agree,Not agree
05/13/2020,ND,1647,1647,0,76,0,40,,,2,0,05/14/2020 05:25:44 PM,Agree,Not agree
12/20/2020,ND,90121,87702,2419,82,3,1233,,,2,0,12/21/2020 02:39:53 PM,Agree,Not agree
08/11/2020,ND,7970,7970,0,85,0,120,,,2,0,08/12/2020 13:50,Agree,Not agree
07/28/2020,ND,6227,6227,0,86,0,102,,,2,0,07/29/2020 02:34:46 PM,Agree,Not agree
07/11/2020,ND,4243,4243,0,89,0,87,,,2,0,07/12/2020 15:13,Agree,Not agree
12/26/2020,ND,91465,88803,2662,110,26,1266,,,2,0,12/27/2020 02:44:47 PM,Agree,Not agree
07/18/2020,ND,5019,5019,0,112,0,92,,,2,0,07/19/2020 03:05:47 PM,Agree,Not agree
07/23/2020,ND,5614,5614,0,121,0,99,,,2,0,07/24/2020 02:18:40 PM,Agree,Not agree
05/21/2020,ND,2229,2229,0,134,0,51,,,2,0,05/22/2020 03:31:45 PM,Agree,Not agree
08/17/2020,ND,8782,8782,0,135,0,128,,,2,0,08/18/2020 02:26:55 PM,Agree,Not agree
08/03/2020,ND,6933,6933,0,148,0,107,,,2,0,08/04/2020 14:09,Agree,Not agree
07/21/2020,ND,5367,5367,0,160,0,96,,,2,0,07/22/2020 02:51:28 PM,Agree,Not agree
08/07/2020,ND,7508,7508,0,181,0,112,,,2,0,08/08/2020 14:58,Agree,Not agree
08/31/2020,ND,12000,12000,0,184,0,145,,,2,0,09/01/2020 14:09,Agree,Not agree
08/18/2020,ND,8968,8968,0,186,0,130,,,2,0,08/19/2020 02:23:51 PM,Agree,Not agree
08/20/2020,ND,9474,9474,0,232,0,132,,,2,0,08/21/2020 02:27:34 PM,Agree,Not agree
09/14/2020,ND,16064,16064,0,233,0,172,,,2,0,09/15/2020 02:03:59 PM,Agree,Not agree
09/13/2020,ND,15831,15831,0,254,0,170,,,2,0,09/14/2020 02:01:21 PM,Agree,Not agree
08/30/2020,ND,11816,11816,0,332,0,143,,,2,0,08/31/2020 02:05:56 PM,Agree,Not agree
09/02/2020,ND,12629,12629,0,362,0,150,,,2,0,09/03/2020 14:18,Agree,Not agree
08/28/2020,ND,11484,11484,0,374,0,141,,,2,0,08/29/2020 01:42:50 PM,Agree,Not agree
06/15/2020,ND,3101,3101,0,21,0,77,,,3,3,06/16/2020 02:10:11 PM,Agree,Not agree
04/20/2020,ND,627,627,0,42,0,13,,,3,0,04/20/2020 04:22:39 PM,Agree,Not agree
09/27/2020,ND,20983,20983,0,259,0,234,,,3,0,09/28/2020 01:50:59 PM,Agree,Not agree
08/21/2020,ND,9736,9736,0,262,0,135,,,3,0,08/22/2020 02:21:09 PM,Agree,Not agree
09/21/2020,ND,18508,18508,0,264,0,196,,,3,0,09/22/2020 01:51:57 PM,Agree,Not agree
09/01/2020,ND,12267,12267,0,267,0,148,,,3,0,09/02/2020 13:49,Agree,Not agree
10/04/2020,ND,23862,23862,0,312,0,277,,,3,0,10/05/2020 13:49,Agree,Not agree
09/09/2020,ND,14443,14443,0,333,0,160,,,3,0,09/10/2020 14:02,Agree,Not agree
10/03/2020,ND,23550,23550,0,416,0,274,,,3,0,10/04/2020 13:35,Agree,Not agree
09/11/2020,ND,15151,15151,0,467,0,167,,,3,0,09/12/2020 14:12,Agree,Not agree
10/05/2020,ND,24364,24364,0,502,0,280,,,3,0,10/06/2020 13:33,Agree,Not agree
10/10/2020,ND,27265,27265,0,637,0,339,,,3,0,10/11/2020 13:47,Agree,Not agree
06/02/2020,ND,2646,2646,0,21,0,65,,,4,0,06/03/2020 14:11,Agree,Not agree
05/01/2020,ND,1107,1107,0,40,0,23,,,4,0,05/02/2020 15:47,Agree,Not agree
07/07/2020,ND,3898,3898,0,49,0,84,,,4,0,07/08/2020 14:12,Agree,Not agree
12/27/2020,ND,91558,88882,2676,93,14,1270,,,4,0,12/28/2020 02:42:49 PM,Agree,Not agree
05/20/2020,ND,2095,2095,0,101,0,49,,,4,0,05/21/2020 03:41:38 PM,Agree,Not agree
08/15/2020,ND,8587,8587,0,143,0,125,,,4,0,08/16/2020 02:57:14 PM,Agree,Not agree
09/10/2020,ND,14684,14684,0,241,0,164,,,4,0,09/11/2020 13:51,Agree,Not agree
12/24/2020,ND,91222,88587,2635,274,4,1264,,,4,0,12/25/2020 02:25:34 PM,Agree,Not agree
09/26/2020,ND,20724,20724,0,344,0,231,,,4,0,09/27/2020 01:39:49 PM,Agree,Not agree
10/18/2020,ND,32637,32637,0,659,0,408,,,4,0,10/19/2020 02:06:44 PM,Agree,Not agree
10/19/2020,ND,33666,33666,0,1029,0,412,,,4,0,10/20/2020 02:59:27 PM,Agree,Not agree
11/24/2020,ND,75478,75478,0,1077,0,887,,,4,0,11/25/2020 02:53:15 PM,Agree,Not agree
06/05/2020,ND,2745,2745,0,39,0,71,,,5,0,06/06/2020 14:31,Agree,Not agree
07/08/2020,ND,3971,3971,0,73,0,89,,,5,4,07/09/2020 15:14,Agree,Not agree
08/10/2020,ND,7885,7885,0,172,0,118,,,5,0,08/11/2020 14:16,Agree,Not agree
12/13/2020,ND,88067,85988,2079,196,11,1157,,,5,0,12/14/2020 02:36:45 PM,Agree,Not agree
09/15/2020,ND,16333,16333,0,269,0,177,,,5,0,09/16/2020 01:53:41 PM,Agree,Not agree
12/22/2020,ND,90723,88128,2595,270,89,1243,,,5,0,12/23/2020 02:36:58 PM,Agree,Not agree
12/21/2020,ND,90453,87947,2506,332,87,1238,,,5,0,12/22/2020 02:35:48 PM,Agree,Not agree
09/04/2020,ND,13334,13334,0,361,0,155,,,5,0,09/05/2020 14:09,Agree,Not agree
09/28/2020,ND,21402,21402,0,419,0,239,,,5,0,09/29/2020 01:50:42 PM,Agree,Not agree
10/25/2020,ND,38241,38241,0,522,0,461,,,5,0,10/26/2020 01:41:41 PM,Agree,Not agree
10/14/2020,ND,29653,29653,0,706,0,370,,,5,0,10/15/2020 01:30:46 PM,Agree,Not agree
10/17/2020,ND,31978,31978,0,717,0,404,,,5,0,10/18/2020 01:26:54 PM,Agree,Not agree
11/28/2020,ND,78658,78658,0,723,0,920,,,5,0,11/29/2020 02:49:08 PM,Agree,Not agree
11/26/2020,ND,77232,77232,0,790,0,902,,,5,0,11/27/2020 03:07:59 PM,Agree,Not agree
05/06/2020,ND,1323,1323,0,57,0,31,,,6,0,05/07/2020 22:59,Agree,Not agree
12/18/2020,ND,89788,87420,2368,231,38,1231,,,6,0,12/19/2020 02:42:31 PM,Agree,Not agree
